packet_id,case_id,doctor_model,primary_friction,friction_intensity,ordinal_grade_median4,ordinal_grade_mean4,applicable_domain_count_median4,applicable_domain_count_mean4,friction_capability_composite_median4,friction_capability_composite_mean4,clinical_error_gate_median4,clinical_error_gate_mean4,careloop_real_world_robustness_median4,careloop_real_world_robustness_mean4,closure_process_score_median4,closure_process_score_mean4,domain_information_repair_median4,domain_information_repair_mean4,domain_constraint_navigation_median4,domain_constraint_navigation_mean4,domain_dynamic_reprioritization_median4,domain_dynamic_reprioritization_mean4,domain_execution_loop_repair_median4,domain_execution_loop_repair_mean4,domain_state_sensitive_communication_median4,domain_state_sensitive_communication_mean4,domain_bounded_closure_continuity_median4,domain_bounded_closure_continuity_mean4
case_CL120_EHR_034__anon_e2b522a03c271d8f,case_CL120_EHR_034,MiniMax M3,document_or_image_quality_problem,heavy,2.0,2.5,3.0,3.0,0.6988636363636364,0.6607954545454546,0.75,0.7125,0.46704545454545454,0.48730113636363637,0.8800000000000001,0.78,0.95,0.775,,,0.3625,0.50625,0.6499999999999999,0.6625,,,,
case_CL120_EHR_035__anon_264f6f9bf24bd8fd,case_CL120_EHR_035,Doubao-Seed-2.0-lite,delayed_or_staged_result_return,extreme,3.0,3.0,2.0,2.0,0.9208333333333334,0.9083333333333333,0.675,0.675,0.6039583333333334,0.62125,1.0,1.0,0.8416666666666668,0.8166666666666668,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_035__anon_36267f83158dfb80,case_CL120_EHR_035,MiniMax M3,delayed_or_staged_result_return,extreme,4.5,3.75,2.0,2.0,0.95,0.9416666666666667,1.0,0.8375,0.9333333333333333,0.7954166666666667,1.0,1.0,0.9,0.8833333333333333,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_035__anon_56292dbc8637b9a4,case_CL120_EHR_035,Kimi K2,delayed_or_staged_result_return,extreme,1.0,1.25,2.0,2.0,0.7958333333333333,0.6375,0.35,0.45000000000000007,0.29312499999999997,0.303125,0.48000000000000004,0.49,0.6166666666666667,0.5125000000000001,0.95,0.7625,,,,,,,,
case_CL120_EHR_035__anon_60719a38427fd08b,case_CL120_EHR_035,GPT-5.4,delayed_or_staged_result_return,extreme,2.5,2.5,2.0,2.0,0.8416666666666667,0.8208333333333333,0.675,0.675,0.483125,0.5229166666666667,0.78,0.78,0.8583333333333334,0.8291666666666667,0.8,0.8125,,,,,,,,
case_CL120_EHR_035__anon_6972bbe7ca22441f,case_CL120_EHR_035,GLM-5,delayed_or_staged_result_return,extreme,3.0,3.0,2.0,2.0,0.9416666666666667,0.7270833333333333,0.675,0.675,0.6545833333333333,0.5794791666666667,0.7,0.6,0.8833333333333333,0.6916666666666667,0.9999999999999999,0.7625,,,,,,,,
case_CL120_EHR_035__anon_71aaa3b41e9b12e3,case_CL120_EHR_035,DeepSeek-V3.2,delayed_or_staged_result_return,extreme,1.5,2.25,2.0,2.0,0.9041666666666667,0.76875,0.55,0.6125,0.31645833333333334,0.4582291666666667,1.0,1.0,0.8083333333333333,0.7250000000000001,0.9999999999999999,0.8125,,,,,,,,
case_CL120_EHR_035__anon_86064e47780cef65,case_CL120_EHR_035,GPT-5.6 Sol,delayed_or_staged_result_return,extreme,4.0,3.75,2.0,2.0,0.9666666666666666,0.8229166666666666,1.0,1.0,0.9666666666666666,0.8229166666666666,1.0,1.0,0.9333333333333333,0.8333333333333334,0.9999999999999999,0.8125,,,,,,,,
case_CL120_EHR_035__anon_95899178c0ec3c4f,case_CL120_EHR_035,DeepSeek-V4-Pro,delayed_or_staged_result_return,extreme,2.5,2.5,2.0,2.0,0.9125000000000001,0.7125,0.675,0.675,0.644375,0.5743750000000001,0.68,0.59,0.9,0.7,0.9249999999999999,0.725,,,,,,,,
case_CL120_EHR_035__anon_b69ea8935a8a5066,case_CL120_EHR_035,Qwen3.8-Max,delayed_or_staged_result_return,extreme,3.0,2.75,2.0,2.0,0.7791666666666668,0.6770833333333334,0.875,0.775,0.5164583333333334,0.5363541666666667,1.0,0.95,0.6083333333333334,0.5916666666666668,0.95,0.7625,,,,,,,,
case_CL120_EHR_035__anon_d277286108266a46,case_CL120_EHR_035,Qwen3-30B-A3B-Instruct-2507,delayed_or_staged_result_return,extreme,1.0,1.5,2.0,2.0,0.6583333333333333,0.5375000000000001,0.35,0.5125000000000001,0.28291666666666665,0.2707291666666667,1.0,0.75,0.5416666666666667,0.43750000000000006,0.7749999999999999,0.6375,,,,,,,,
case_CL120_EHR_036__anon_08123e32b3438ac5,case_CL120_EHR_036,DeepSeek-V3.2,low_adherence_or_refusal,light,1.5,2.25,3.0,3.0,0.7775000000000001,0.7275,0.55,0.6125,0.336125,0.443875,0.7,0.65,0.6250000000000001,0.65,0.75,0.775,,,,,0.7875,0.7875000000000001,,
case_CL120_EHR_036__anon_17db26fea1257f29,case_CL120_EHR_036,Doubao-Seed-2.0-lite,low_adherence_or_refusal,light,1.5,2.25,3.0,3.0,0.8125,0.7925,0.55,0.6125,0.484375,0.539875,0.7,0.65,0.75,0.725,0.7999999999999999,0.7749999999999999,,,,,0.9624999999999999,0.9624999999999999,,
case_CL120_EHR_036__anon_26feddf454c638cc,case_CL120_EHR_036,MiniMax M3,low_adherence_or_refusal,light,3.5,3.0,3.0,3.0,0.8099999999999999,0.70625,1.0,0.8375,0.576,0.58925,1.0,0.84,0.5750000000000001,0.575,0.95,0.7875,,,,,1.0,0.80625,,
case_CL120_EHR_036__anon_3a2cd444f66ab129,case_CL120_EHR_036,GPT-5.4,low_adherence_or_refusal,light,3.5,3.25,3.0,3.0,0.81,0.835,0.875,0.775,0.7125,0.6692499999999999,0.68,0.64,0.5750000000000001,0.6375000000000001,0.95,0.9499999999999998,,,,,1.0,1.0,,
case_CL120_EHR_036__anon_4ee611bd361a7856,case_CL120_EHR_036,DeepSeek-V4-Pro,low_adherence_or_refusal,light,2.5,2.75,3.0,3.0,0.7,0.7112499999999999,0.675,0.675,0.4725,0.48618749999999994,0.78,0.74,0.6000000000000001,0.5625,0.65,0.725,,,,,1.0,0.98125,,
case_CL120_EHR_036__anon_59562a814a72472d,case_CL120_EHR_036,Qwen3.8-Max,low_adherence_or_refusal,light,1.0,1.75,3.0,3.0,0.685,0.6012500000000001,0.35,0.5125000000000001,0.23975000000000002,0.37293750000000003,0.36000000000000004,0.43000000000000005,0.4,0.45,0.85,0.6875,,,,,0.9249999999999999,0.73125,,
case_CL120_EHR_036__anon_765a9137eae8eede,case_CL120_EHR_036,GLM-5,low_adherence_or_refusal,light,1.0,1.75,3.0,3.0,0.665,0.55125,0.35,0.5125000000000001,0.23275,0.32943750000000005,0.4,0.44999999999999996,0.42500000000000004,0.36250000000000004,0.7749999999999999,0.6499999999999999,,,,,0.9249999999999999,0.73125,,
case_CL120_EHR_036__anon_851de2af65642117,case_CL120_EHR_036,Qwen3-30B-A3B-Instruct-2507,low_adherence_or_refusal,light,1.0,2.0,3.0,3.0,0.6300000000000001,0.5275000000000001,0.35,0.5125000000000001,0.22050000000000003,0.3170625,0.7,0.6,0.42500000000000004,0.4125,0.7749999999999999,0.6375,,,,,0.575,0.5375,,
case_CL120_EHR_036__anon_a5139a77417c64ac,case_CL120_EHR_036,Kimi K2,low_adherence_or_refusal,light,1.0,2.0,3.0,3.0,0.6275,0.56375,0.35,0.5125000000000001,0.219625,0.3598125,0.7,0.6,0.2,0.35,0.9249999999999999,0.7124999999999999,,,,,0.8875,0.69375,,
case_CL120_EHR_036__anon_c13070de67c32a02,case_CL120_EHR_036,GPT-5.6 Sol,low_adherence_or_refusal,light,3.5,3.25,3.0,3.0,0.8400000000000001,0.8600000000000001,0.875,0.775,0.7350000000000001,0.684,0.7,0.7,0.6000000000000001,0.65,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_037__anon_2a470af9be1380a2,case_CL120_EHR_037,Kimi K2,external_system_gap,light,3.0,3.0,2.0,2.0,0.9624999999999999,0.9583333333333333,0.675,0.675,0.661875,0.6604166666666667,1.0,0.89,0.95,0.9291666666666667,0.9999999999999999,0.9874999999999998,,,,,,,,
case_CL120_EHR_037__anon_2e4938a5020dee67,case_CL120_EHR_037,Qwen3.8-Max,external_system_gap,light,2.0,2.0,2.0,2.0,0.42499999999999993,0.4458333333333333,0.75,0.7125,0.290625,0.31270833333333337,0.8800000000000001,0.79,0.2833333333333333,0.2916666666666667,0.575,0.6,,,,,,,,
case_CL120_EHR_037__anon_36dd3cfd6dbcc7e8,case_CL120_EHR_037,DeepSeek-V3.2,external_system_gap,light,3.5,3.25,2.0,2.0,0.7875000000000001,0.69375,1.0,0.8375,0.5464583333333334,0.5732291666666667,1.0,0.75,0.65,0.6125,0.9249999999999999,0.775,,,,,,,,
case_CL120_EHR_037__anon_3b5bd867799a4f3f,case_CL120_EHR_037,Qwen3-30B-A3B-Instruct-2507,external_system_gap,light,2.5,2.75,2.0,2.0,0.9291666666666666,0.7270833333333333,0.675,0.675,0.6285416666666666,0.5686458333333333,1.0,0.75,0.8833333333333333,0.7041666666666667,0.9749999999999999,0.75,,,,,,,,
case_CL120_EHR_037__anon_6fa747fb2cfce1be,case_CL120_EHR_037,GLM-5,external_system_gap,light,4.0,3.5,2.0,2.0,0.9666666666666666,0.7333333333333333,1.0,0.8375,0.9666666666666666,0.7333333333333333,1.0,0.75,0.9333333333333333,0.7166666666666667,0.9999999999999999,0.7499999999999999,,,,,,,,
case_CL120_EHR_037__anon_764d51df4836b545,case_CL120_EHR_037,Doubao-Seed-2.0-lite,external_system_gap,light,2.0,2.5,2.0,2.0,0.3041666666666667,0.3770833333333333,0.675,0.675,0.17145833333333335,0.2944791666666666,0.7,0.7,0.20833333333333334,0.2541666666666667,0.39999999999999997,0.49999999999999994,,,,,,,,
case_CL120_EHR_037__anon_b2265ae9562060ff,case_CL120_EHR_037,GPT-5.4,external_system_gap,light,5.0,4.0,2.0,2.0,0.9208333333333334,0.89375,1.0,0.8375,0.8,0.7353125,1.0,1.0,0.8416666666666668,0.7875000000000001,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_037__anon_b8129acb10ae698b,case_CL120_EHR_037,MiniMax M3,external_system_gap,light,2.5,2.5,2.0,2.0,0.8500000000000001,0.7375,0.675,0.675,0.5791666666666667,0.5614583333333333,1.0,0.95,0.7250000000000001,0.6625000000000001,0.9749999999999999,0.8125,,,,,,,,
case_CL120_EHR_037__anon_be300b423dd17a6b,case_CL120_EHR_037,DeepSeek-V4-Pro,external_system_gap,light,3.0,3.0,2.0,2.0,0.8833333333333333,0.7354166666666667,0.675,0.675,0.5908333333333333,0.5607291666666667,1.0,0.75,0.7666666666666667,0.6708333333333334,0.9999999999999999,0.7999999999999999,,,,,,,,
case_CL120_EHR_037__anon_d1745f489b4447c6,case_CL120_EHR_037,GPT-5.6 Sol,external_system_gap,light,5.0,4.25,2.0,2.0,0.975,0.9208333333333333,1.0,0.9375,0.8666666666666667,0.8614583333333333,1.0,1.0,0.9750000000000001,0.8541666666666667,0.9999999999999999,0.9874999999999999,,,,,,,,
case_CL120_EHR_038__anon_0c99542036154d5b,case_CL120_EHR_038,Qwen3.8-Max,misstated_family_or_patient_information,light,1.5,2.25,2.0,2.0,0.8875,0.8333333333333333,0.55,0.6125,0.37124999999999997,0.51,0.6,0.55,0.875,0.8041666666666667,0.8999999999999999,0.8624999999999999,,,,,,,,
case_CL120_EHR_038__anon_2ed645a7894b16b2,case_CL120_EHR_038,DeepSeek-V3.2,misstated_family_or_patient_information,light,4.0,3.5,2.0,2.0,0.7833333333333334,0.6916666666666667,1.0,0.8375,0.5558333333333334,0.5779166666666666,1.0,1.0,0.5666666666666667,0.5708333333333333,0.9999999999999999,0.8125,,,,,,,,
case_CL120_EHR_038__anon_30d984d675e8d79e,case_CL120_EHR_038,Kimi K2,misstated_family_or_patient_information,light,1.5,1.5,2.0,2.0,0.5833333333333333,0.48749999999999993,0.55,0.55,0.3058333333333333,0.29229166666666667,1.0,0.75,0.5666666666666668,0.5125000000000001,0.6,0.4625,,,,,,,,
case_CL120_EHR_038__anon_40c22977ae8acd53,case_CL120_EHR_038,GPT-5.6 Sol,misstated_family_or_patient_information,light,4.0,4.25,2.0,2.0,0.7666666666666667,0.7770833333333333,1.0,1.0,0.7666666666666667,0.7770833333333333,1.0,1.0,0.7333333333333334,0.7541666666666667,0.8,0.8,,,,,,,,
case_CL120_EHR_038__anon_76477de5f0244353,case_CL120_EHR_038,GLM-5,misstated_family_or_patient_information,light,2.5,2.75,2.0,2.0,0.7625,0.75625,0.675,0.675,0.5052083333333333,0.5463541666666666,1.0,1.0,0.55,0.625,0.9749999999999999,0.8875,,,,,,,,
case_CL120_EHR_038__anon_c5a6f8590585b103,case_CL120_EHR_038,DeepSeek-V4-Pro,misstated_family_or_patient_information,light,3.0,3.0,2.0,2.0,0.8999999999999999,0.8791666666666667,0.675,0.675,0.6039583333333334,0.6002083333333333,1.0,0.85,0.8,0.7708333333333334,0.9999999999999999,0.9874999999999998,,,,,,,,
case_CL120_EHR_038__anon_cf1e62c00f79c3e7,case_CL120_EHR_038,Qwen3-30B-A3B-Instruct-2507,misstated_family_or_patient_information,light,4.5,3.75,2.0,2.0,0.8083333333333333,0.7520833333333333,1.0,0.8375,0.8083333333333333,0.6776041666666667,1.0,1.0,0.6166666666666667,0.6041666666666667,0.9999999999999999,0.8999999999999999,,,,,,,,
case_CL120_EHR_038__anon_d76f5ed73fbd4487,case_CL120_EHR_038,Doubao-Seed-2.0-lite,misstated_family_or_patient_information,light,3.0,3.0,2.0,2.0,0.7666666666666666,0.7729166666666667,0.675,0.675,0.484375,0.52375,1.0,1.0,0.6833333333333333,0.6583333333333333,0.95,0.8875,,,,,,,,
case_CL120_EHR_038__anon_ded8bdfca4bdbfac,case_CL120_EHR_038,MiniMax M3,misstated_family_or_patient_information,light,2.5,2.75,2.0,2.0,0.8083333333333333,0.8291666666666667,0.675,0.675,0.5429166666666666,0.5827083333333334,1.0,0.8,0.6416666666666667,0.6958333333333333,0.9749999999999999,0.9624999999999999,,,,,,,,
case_CL120_EHR_038__anon_f48df91652654b6f,case_CL120_EHR_038,GPT-5.4,misstated_family_or_patient_information,light,5.0,4.0,2.0,2.0,0.9333333333333332,0.9104166666666667,1.0,0.8375,0.9333333333333332,0.7736458333333333,1.0,0.85,0.8666666666666667,0.8208333333333333,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_039__anon_2a3f81fa24817eaa,case_CL120_EHR_039,Qwen3-30B-A3B-Instruct-2507,cost_transport_or_work_barrier,light,1.0,1.25,4.0,4.0,0.42936538461538454,0.3867980769230769,0.35,0.45000000000000007,0.15027788461538458,0.19739855769230766,0.48000000000000004,0.49,,,0.25,0.3,,,0.35,0.325,0.75,0.6437499999999999,0.32725000000000004,0.413625
case_CL120_EHR_039__anon_2a7c75125ea68f7c,case_CL120_EHR_039,GPT-5.4,cost_transport_or_work_barrier,light,3.5,3.25,4.0,4.0,0.67125,0.6627884615384615,0.875,0.775,0.5618990384615385,0.5703413461538462,1.0,0.85,,,0.7999999999999999,0.7125,,,0.675,0.6375000000000001,0.6124999999999999,0.6124999999999999,0.69375,0.6637500000000001
case_CL120_EHR_039__anon_6039a021fbf82c6a,case_CL120_EHR_039,GLM-5,cost_transport_or_work_barrier,light,3.5,3.25,4.0,4.0,0.8991346153846154,0.7271153846153846,0.875,0.775,0.7926201923076923,0.6472019230769231,0.7,0.65,,,0.9749999999999999,0.7749999999999999,,,0.975,0.7625000000000001,0.6499999999999999,0.6124999999999999,0.77125,0.6925
case_CL120_EHR_039__anon_6396a1f9b55dd480,case_CL120_EHR_039,Kimi K2,cost_transport_or_work_barrier,light,1.0,2.0,4.0,4.0,0.7265384615384616,0.6520192307692309,0.35,0.5125000000000001,0.2542884615384615,0.3625817307692307,0.7,0.7,,,0.95,0.7874999999999999,,,0.35,0.39999999999999997,0.9249999999999999,0.85625,0.74,0.67125
case_CL120_EHR_039__anon_641a789b8e12f988,case_CL120_EHR_039,DeepSeek-V3.2,cost_transport_or_work_barrier,light,1.0,2.0,4.0,4.0,0.7717307692307692,0.6565384615384615,0.35,0.5125000000000001,0.27010576923076923,0.39228846153846153,0.7,0.6,,,0.9999999999999999,0.7749999999999999,,,0.5,0.5,1.0,0.7875,0.6775,0.62
case_CL120_EHR_039__anon_6beba822a7fb9875,case_CL120_EHR_039,Qwen3.8-Max,cost_transport_or_work_barrier,light,1.5,2.25,4.0,4.0,0.7963846153846154,0.6652596153846154,0.55,0.6125,0.4674807692307692,0.4897139423076922,0.8800000000000001,0.6900000000000001,,,0.9749999999999999,0.7625,,,0.5499999999999999,0.525,0.9624999999999999,0.7687499999999999,0.776,0.653625
case_CL120_EHR_039__anon_6cc9c3df1db414a6,case_CL120_EHR_039,GPT-5.6 Sol,cost_transport_or_work_barrier,light,5.0,4.0,4.0,4.0,0.9461538461538461,0.8019711538461538,1.0,0.8375,0.9461538461538461,0.7506899038461539,1.0,0.85,,,0.9999999999999999,0.7999999999999999,,,1.0,0.8,0.925,0.7875,1.0,0.816875
case_CL120_EHR_039__anon_725764ecbc65c758,case_CL120_EHR_039,MiniMax M3,cost_transport_or_work_barrier,light,1.5,2.25,4.0,4.0,0.6049423076923077,0.6257884615384616,0.55,0.6125,0.22124903846153843,0.4108528846153846,0.68,0.59,,,0.85,0.7375,,,0.35000000000000003,0.5,0.9249999999999999,0.7687499999999999,0.42975,0.54925
case_CL120_EHR_039__anon_d910f16b9fb6136b,case_CL120_EHR_039,Doubao-Seed-2.0-lite,cost_transport_or_work_barrier,light,3.0,3.0,4.0,4.0,0.8263846153846155,0.8398461538461539,0.675,0.675,0.5920471153846154,0.6078524038461539,0.78,0.78,,,0.9749999999999999,0.9749999999999999,,,0.75,0.75,0.9249999999999999,0.8749999999999999,0.756,0.756
case_CL120_EHR_039__anon_f4d7e933f22cb863,case_CL120_EHR_039,DeepSeek-V4-Pro,cost_transport_or_work_barrier,light,1.5,2.25,4.0,4.0,0.6918269230769231,0.6712019230769232,0.55,0.6125,0.34771634615384617,0.4502091346153846,1.0,0.85,,,0.575,0.5875,,,0.725,0.6625,0.85,0.7312500000000001,0.90625,0.754375
case_CL120_EHR_040__anon_11e9e66724465fa8,case_CL120_EHR_040,Qwen3.8-Max,privacy_stigma_or_sensitive_history,light,4.0,3.75,4.0,4.0,0.575,0.5928571428571429,1.0,0.9375,0.575,0.5611607142857142,1.0,0.9400000000000001,0.2,0.2875,0.9999999999999999,0.9749999999999999,,,0.4,0.37500000000000006,0.925,0.875,,
case_CL120_EHR_040__anon_16bc649f935c96d5,case_CL120_EHR_040,GLM-5,privacy_stigma_or_sensitive_history,light,1.5,2.25,4.0,4.0,0.5999999999999999,0.49821428571428567,0.55,0.6125,0.36348214285714286,0.34080357142857143,0.4,0.44999999999999996,0.1,0.1,0.9249999999999999,0.7499999999999999,,,0.6499999999999999,0.5625,0.7124999999999999,0.6625,,
case_CL120_EHR_040__anon_16cc841188bd0f0d,case_CL120_EHR_040,GPT-5.6 Sol,privacy_stigma_or_sensitive_history,light,5.0,4.75,4.0,4.0,0.6892857142857143,0.7133928571428572,1.0,1.0,0.6892857142857143,0.7133928571428572,1.0,1.0,0.6,0.6000000000000001,0.9999999999999999,0.9874999999999998,,,0.4,0.5499999999999999,0.825,0.71875,,
case_CL120_EHR_040__anon_2388b9b1e5bea9d6,case_CL120_EHR_040,Kimi K2,privacy_stigma_or_sensitive_history,light,1.0,2.0,4.0,4.0,0.4375,0.40982142857142856,0.35,0.5125000000000001,0.15312499999999998,0.25950892857142854,0.48000000000000004,0.49,0.05,0.17500000000000002,0.9249999999999999,0.7374999999999999,,,0.2,0.2,0.7124999999999999,0.6437499999999999,,
case_CL120_EHR_040__anon_d13827ea964a8a2b,case_CL120_EHR_040,DeepSeek-V4-Pro,privacy_stigma_or_sensitive_history,light,1.5,2.0,4.0,4.0,0.5535714285714286,0.46517857142857144,0.55,0.6125,0.348125,0.31285714285714283,0.4,0.44999999999999996,0.07500000000000001,0.08750000000000001,0.95,0.7375,,,0.6,0.5249999999999999,0.575,0.55625,,
case_CL120_EHR_040__anon_d7fdc68fc644e6c7,case_CL120_EHR_040,MiniMax M3,privacy_stigma_or_sensitive_history,light,4.0,3.75,4.0,4.0,0.8,0.8044642857142857,1.0,0.9375,0.8,0.7625000000000001,1.0,0.89,0.5750000000000001,0.5625000000000001,0.9749999999999999,0.9624999999999999,,,0.8999999999999999,0.8,1.0,0.98125,,
case_CL120_EHR_040__anon_da9908bde08f5e9a,case_CL120_EHR_040,DeepSeek-V3.2,privacy_stigma_or_sensitive_history,light,5.0,4.25,4.0,4.0,0.75,0.7366071428571428,1.0,0.9375,0.75,0.6979910714285713,1.0,0.85,0.6,0.5750000000000001,0.9999999999999999,0.9874999999999998,,,0.525,0.6125,0.9624999999999999,0.8062499999999999,,
case_CL120_EHR_040__anon_e27fa75263be35f3,case_CL120_EHR_040,Doubao-Seed-2.0-lite,privacy_stigma_or_sensitive_history,light,1.5,2.25,4.0,4.0,0.5482142857142858,0.4375,0.55,0.6125,0.31321428571428567,0.3109821428571429,0.7,0.6,0.05,0.07500000000000001,0.95,0.75,,,0.45,0.375,0.75,0.6624999999999999,,
case_CL120_EHR_040__anon_eb08df8957162636,case_CL120_EHR_040,Qwen3-30B-A3B-Instruct-2507,privacy_stigma_or_sensitive_history,light,1.0,2.0,4.0,4.0,0.46249999999999997,0.46785714285714286,0.35,0.5125000000000001,0.161875,0.2983928571428571,0.7,0.6,0.0,0.25,0.9249999999999999,0.7499999999999999,,,0.25,0.2625,0.8875,0.75,,
case_CL120_EHR_040__anon_f5078c258103b86f,case_CL120_EHR_040,GPT-5.4,privacy_stigma_or_sensitive_history,light,4.0,3.75,4.0,4.0,0.7142857142857142,0.6508928571428572,1.0,0.9375,0.6249999999999999,0.60625,1.0,1.0,0.8,0.6875,0.9999999999999999,0.8999999999999999,,,0.375,0.375,0.65,0.63125,,
case_CL120_EHR_041__anon_0a858f5a43a2c124,case_CL120_EHR_041,Kimi K2,incomplete_patient_information,moderate,1.5,2.0,2.0,2.0,0.7639880952380953,0.6352678571428572,0.55,0.6125,0.4520386904761905,0.46478422619047627,0.4,0.44999999999999996,0.7,0.6125,,,0.79375,0.6656249999999999,,,,,,
case_CL120_EHR_041__anon_17bb94d02b9936a3,case_CL120_EHR_041,DeepSeek-V4-Pro,incomplete_patient_information,moderate,4.5,3.75,2.0,2.0,0.6747023809523811,0.7130952380952381,1.0,0.8375,0.5252976190476192,0.5828050595238096,1.0,0.85,0.7916666666666667,0.8166666666666668,,,0.5187499999999999,0.575,,,,,,
case_CL120_EHR_041__anon_35b44e9a0c0cedcf,case_CL120_EHR_041,DeepSeek-V3.2,incomplete_patient_information,moderate,3.5,3.25,2.0,2.0,0.8565476190476191,0.8409226190476191,0.875,0.775,0.7058779761904763,0.6720014880952382,1.0,1.0,0.8333333333333334,0.7708333333333333,,,0.98125,0.934375,,,,,,
case_CL120_EHR_041__anon_6292ec592c32392c,case_CL120_EHR_041,GPT-5.4,incomplete_patient_information,moderate,4.5,3.75,2.0,2.0,1.0,0.9537202380952381,1.0,0.8375,1.0,0.8213020833333333,1.0,0.85,1.0,0.9541666666666667,,,1.0,0.953125,,,,,,
case_CL120_EHR_041__anon_74338e716962aaba,case_CL120_EHR_041,Qwen3.8-Max,incomplete_patient_information,moderate,5.0,4.0,2.0,2.0,0.5172619047619049,0.6223214285714287,1.0,0.8375,0.5172619047619049,0.5484226190476191,1.0,0.85,0.7083333333333334,0.7375,,,0.32499999999999996,0.46875,,,,,,
case_CL120_EHR_041__anon_79963b77d25894fb,case_CL120_EHR_041,MiniMax M3,incomplete_patient_information,moderate,4.0,3.5,2.0,2.0,0.6291666666666667,0.6592261904761905,1.0,0.8375,0.6291666666666667,0.5977083333333333,1.0,0.89,0.6416666666666667,0.6708333333333333,,,0.65625,0.6437499999999999,,,,,,
case_CL120_EHR_041__anon_8b7c2cb2b10a8f02,case_CL120_EHR_041,GPT-5.6 Sol,incomplete_patient_information,moderate,4.5,4.0,2.0,2.0,0.923809523809524,0.8180059523809525,1.0,0.9375,0.923809523809524,0.7867187500000001,1.0,1.0,0.8666666666666667,0.7541666666666668,,,1.0,0.903125,,,,,,
case_CL120_EHR_041__anon_bc6b33676d99a2bc,case_CL120_EHR_041,Doubao-Seed-2.0-lite,incomplete_patient_information,moderate,2.5,2.75,2.0,2.0,0.5821428571428572,0.624702380952381,0.675,0.675,0.3020535714285715,0.4355059523809524,0.7,0.7,0.7,0.7041666666666667,,,0.49999999999999994,0.51875,,,,,,
case_CL120_EHR_041__anon_c5c5a19ddc6e45a2,case_CL120_EHR_041,GLM-5,incomplete_patient_information,moderate,2.5,2.75,2.0,2.0,0.7321428571428572,0.7602678571428572,0.675,0.675,0.42318452380952387,0.5223214285714286,0.7,0.7,0.7,0.7375,,,0.7749999999999999,0.7906249999999999,,,,,,
case_CL120_EHR_041__anon_ec59ff1425e2bc2b,case_CL120_EHR_041,Qwen3-30B-A3B-Instruct-2507,incomplete_patient_information,moderate,3.0,3.0,2.0,2.0,0.6970238095238095,0.6293154761904762,0.675,0.675,0.44669642857142855,0.44737351190476193,0.7,0.7,0.8166666666666667,0.7708333333333334,,,0.475,0.440625,,,,,,
case_CL120_EHR_042__anon_0de01e3764e0c154,case_CL120_EHR_042,GPT-5.4,medication_confusion_or_execution_failure,moderate,5.0,4.0,2.0,2.0,0.8666666666666667,0.8166666666666667,1.0,0.8375,0.8666666666666667,0.73,1.0,0.85,0.9083333333333334,0.9083333333333334,0.825,0.725,,,,,,,,
case_CL120_EHR_042__anon_1085b4a6cf6882d8,case_CL120_EHR_042,GLM-5,medication_confusion_or_execution_failure,moderate,3.5,3.25,2.0,2.0,0.875,0.8791666666666667,0.875,0.775,0.7614583333333333,0.6869791666666666,1.0,0.85,0.7750000000000001,0.7833333333333334,0.9749999999999999,0.9749999999999999,,,,,,,,
case_CL120_EHR_042__anon_2b88e4dbcbc086c3,case_CL120_EHR_042,MiniMax M3,medication_confusion_or_execution_failure,moderate,5.0,4.0,2.0,2.0,0.8541666666666666,0.8604166666666666,1.0,0.8375,0.7458333333333333,0.7060416666666667,1.0,0.85,0.8833333333333333,0.9083333333333333,0.825,0.8125,,,,,,,,
case_CL120_EHR_042__anon_6b2aa4c748e7acc7,case_CL120_EHR_042,Doubao-Seed-2.0-lite,medication_confusion_or_execution_failure,moderate,1.5,2.25,2.0,2.0,0.8375,0.8374999999999999,0.55,0.6125,0.4697916666666667,0.5439583333333333,1.0,0.85,0.7250000000000001,0.7125,0.95,0.9624999999999999,,,,,,,,
